created_at,text,retweet_count,favorite_count,hashtags,mentions,latitude,longitude,source-url,url
2021-11-01 15:32:10+00:00,"Wonderful meeting with Tuntiak Katan from the Shuar tribe in Ecuador and Solange Bandiaky-Badji, from the Rights and Resources Institute. Indigenous peoples are custodians of over a third of the world’s tropical forests. We must champion their efforts to protect our planet. https://t.co/BPLDpR3xiR",892,5970,[],[],,,http://twitter.com/download/iphone,
2021-10-31 21:37:24+00:00,"The Prince of Wales has been involved in fighting climate change and protecting our beautiful world far longer than most. We had a chance to discuss these important issues on the eve of #COP26 — looking for solutions to heal our world, and how the @BezosEarthFund can help. https://t.co/7zBNnfCav7",448,4737,['COP26'],['BezosEarthFund'],,,http://twitter.com/download/iphone,
2021-10-22 15:30:26+00:00,"“Closing my eyes now, I still feel that irresistible tug … pulling my heart from my chest and out over the edge of the world.” - @cboshuizen
https://t.co/iEi4p0djzR",269,2884,[],['cboshuizen'],,,http://twitter.com/download/iphone,https://t.co/iEi4p0djzR
2021-10-13 12:53:24+00:00,"Bill, Audrey, Chris, Glen — you’re about to share an experience that will forever change how you view the world. Godspeed. This is how it starts. 🚀 https://t.co/sOaS7YVBuY",866,12642,[],[],,,http://twitter.com/download/iphone,
2021-10-12 14:44:40+00:00,"RT @blueorigin: “We are just at the beginning, but how miraculous the beginning is.” @WilliamShatner is ready to go to space. #NS18 https:/…",996,0,['NS18'],"['blueorigin', 'WilliamShatner']",,,http://twitter.com/download/iphone,
2021-10-11 14:03:45+00:00,I’m game. https://t.co/JVbuGzztje,866,13503,[],[],,,http://twitter.com/download/iphone,https://t.co/JVbuGzztje
2021-10-11 03:28:58+00:00,"Listen and be open, but don’t let anybody tell you who you are. This was just one of the many stories telling us all the ways we were going to fail. Today, Amazon is one of the world’s most successful companies and has revolutionized two entirely different industries. https://t.co/MgMsQHwqZl",10914,73180,[],[],,,http://twitter.com/download/iphone,
2021-10-07 15:56:07+00:00,"Anderson laughs through the whole interview. 

Bill Shatner = Legend https://t.co/AdNE0UreRN",240,2778,[],[],,,http://twitter.com/download/iphone,https://t.co/AdNE0UreRN
2021-10-07 01:39:48+00:00,"A lot to still prove out here for sure, but the Rivian team is world class, and @RJScaringe is one of the greatest entrepreneurs I’ve ever met. 

Now, RJ, where are our vans?!

https://t.co/5rdnuEw2mm",244,2921,[],['RJScaringe'],,,http://twitter.com/download/iphone,https://t.co/5rdnuEw2mm
2021-10-06 14:59:55+00:00,"New @007 film is amazing and fun. Loved it, and I miss Daniel Craig already. Can’t wait to see who Barbara Broccoli and Michael Wilson pick next. https://t.co/SAe51Hcrxz",269,4231,[],['007'],,,http://twitter.com/download/iphone,https://t.co/SAe51Hcrxz
2021-10-03 17:31:55+00:00,"No, just simple admiration. https://t.co/uLeWcB8xrn",197,4136,[],[],,,http://twitter.com/download/iphone,https://t.co/uLeWcB8xrn
2021-10-02 22:39:18+00:00,".@ReedHastings and Ted Sarandos and the team at @Netflix get it right so often. Their internationalization strategy isn’t easy, and they’re making it work. Impressive and inspiring. (And I can’t wait to watch the show.) https://t.co/yFw7TGyc1U",694,6967,[],"['reedhastings', 'netflix']",,,http://twitter.com/download/iphone,https://t.co/yFw7TGyc1U
2021-10-01 13:02:13+00:00,(2/2) The two articles are only 8 months apart. https://t.co/EbTVhnrJpA,100,1559,[],[],,,http://twitter.com/download/iphone,https://t.co/EbTVhnrJpA
2021-10-01 13:02:13+00:00,"After many failures and setbacks in gaming we have a success. So proud of the team for the persistence. View setbacks as helpful obstacles that drive learning. Whatever your goals are, don’t give up no matter how hard it gets. @playnewworld (1/2) https://t.co/LK0VUdCSS9",541,5452,[],['playnewworld'],,,http://twitter.com/download/iphone,https://t.co/LK0VUdCSS9
2021-09-22 17:35:12+00:00,"RT @CNBCtech: Amazon has rewarded eight workers who got vaccinated with free cars or $100,000 payouts https://t.co/92mDPZ4wUn",139,0,[],['CNBCtech'],,,http://twitter.com/download/iphone,https://t.co/92mDPZ4wUn
2021-09-20 22:47:01+00:00,"Good exchange of ideas on climate change with a lot of passion around preserving and restoring the natural world. There might also have been a side conversation about who’s better — Asimov or Clarke. The meeting was useful and enjoyable. Thank you, @BorisJohnson. https://t.co/Vkx7MEPbvi",391,6980,[],['BorisJohnson'],,,http://twitter.com/download/iphone,
2021-09-16 16:08:08+00:00,Congratulations to @ElonMusk and the @SpaceX team on their successful Inspiration4 launch last night. Another step towards a future where space is accessible to all of us.,7094,125764,[],"['elonmusk', 'SpaceX']",,,http://twitter.com/download/iphone,
2020-02-28 17:17:58+00:00,"Discussing climate, sustainability, and preserving the natural world with President @EmmanuelMacron today in Paris. #BezosEarthFund #ClimatePledge https://t.co/1WJe18nc3l",2480,31457,"['BezosEarthFund', 'ClimatePledge']",['EmmanuelMacron'],,,http://twitter.com/download/iphone,
2020-02-03 02:16:32+00:00,"I just took a DNA test, turns out I’m 100% @lizzo’s biggest fan. #SBLIV https://t.co/RhOduXk8Qd",13329,116440,['SBLIV'],['lizzo'],,,http://twitter.com/download/iphone,
2020-01-29 17:30:21+00:00,"Hey, Alexa — show everyone our upcoming Super Bowl ad. Thanks @TheEllenShow and @PortiaDeRossi! https://t.co/U8Qua3dhwg",2672,21211,[],['portiaderossi'],,,https://mobile.twitter.com,
2020-01-22 19:03:20+00:00,#Jamal https://t.co/8ej1rUBXVb,4987,34755,['Jamal'],[],,,https://mobile.twitter.com,
2020-01-20 03:04:23+00:00,"Hey, India. We’re rolling out our new fleet of electric delivery rickshaws. Fully electric. Zero carbon. #ClimatePledge https://t.co/qFXdZOsY4y",9567,73084,['ClimatePledge'],[],,,http://twitter.com/download/iphone,
2020-01-19 11:53:39+00:00,Proud of the program we have in India to hire and train deaf associates at our delivery stations. Managers learn basic sign language to be able to communicate. Meeting this group was a moving experience for me. https://t.co/gGm0dvCjkX,2466,27665,[],[],,,http://twitter.com/download/iphone,
2020-01-18 07:52:25+00:00,"Amazon partners with thousands of kirana stores all over India as delivery points. It’s good for customers, and it helps the shop owners earn additional income. Got to visit one in Mumbai. Thank you, Amol, for letting me deliver a package. #MSME https://t.co/VpoHUoJOIH",2439,26827,['MSME'],[],,,http://twitter.com/download/iphone,
2020-01-17 11:46:23+00:00,Lots of fun on stage with @iamsrk and Zoya Akhtar. https://t.co/wdZ2tEsySX,5043,32476,[],['iamsrk'],,,http://twitter.com/download/iphone,
2020-01-16 10:11:59+00:00,Grabbing a quick selfie with @AmitAgarwal at India’s small business summit. Everyone squeeze in a little tighter! #amazonsmbhav https://t.co/IvsciKDyiu,733,13097,['amazonsmbhav'],['AmitAgarwal'],,,http://twitter.com/download/iphone,
2020-01-15 14:11:04+00:00,Dynamism. Energy. Democracy. #IndianCentury https://t.co/U6cKJO60Rz,3462,19559,['IndianCentury'],[],,,https://studio.twitter.com,
2020-01-14 15:04:42+00:00,"Just landed in India and spent a beautiful afternoon paying my respects to someone who truly changed the world. “Live as if you were to die tomorrow. Learn as if you were to live forever."" - Mahatma Gandhi. https://t.co/xDXAT9cBgf",8118,58205,[],[],,,https://mobile.twitter.com,
2019-12-17 23:07:07+00:00,Toured @LeeMontessori in Washington D.C. with a team from Day 1 Academies. It was great to meet these kids — they’re energetic and energizing. Lee is doing an amazing job unleashing their love of learning. https://t.co/1eLIFcPeGD,486,5629,[],['LeeMontessori'],,,https://mobile.twitter.com,
2019-12-12 03:21:03+00:00,Picture perfect flight @BlueOrigin. And this vehicle has now flown to space &amp; back six times making this a new milestone. We carried 23 payloads today including thousands of postcards from kids all over the world for @ClubforFuture. Keep them coming kids &amp; we’ll keep flying them! https://t.co/ZrjaknJh1t,1374,11159,[],"['blueorigin', 'clubforfuture']",,,http://twitter.com/download/iphone,
